pair,side,entry_time_et,exit_time_et,hold_min,entry_z,exit_z,beta,qty_a,qty_b,entry_a,entry_b,exit_a,exit_b,pnl,exit_reason
QQQ-VTI,SHORT_SPREAD,2025-12-12 13:48:00-05:00,2025-12-12 13:52:00-05:00,4.0,2.410751528894822,-0.23581959782903572,2.5252342386330033,-10,7,615.8983764648438,336.75,616.0999755859375,336.8900146484375,-1.035888671875,TP
QQQ-VTI,SHORT_SPREAD,2025-12-12 14:03:00-05:00,2025-12-12 14:14:00-05:00,11.0,2.6799491823763257,0.1521695028471282,2.485942688877867,-10,7,615.1300048828125,336.3800048828125,614.280029296875,336.1400146484375,6.81982421875,TP
QQQ-VTI,LONG_SPREAD,2025-12-12 15:10:00-05:00,2025-12-12 15:19:00-05:00,9.0,-2.6289968889680306,-0.1785214731938259,2.402931255776436,10,-7,614.5999755859375,336.30999755859375,614.1699829101562,336.1300048828125,-3.03997802734375,TP
QQQ-VTI,LONG_SPREAD,2025-12-12 15:48:00-05:00,2025-12-12 15:54:00-05:00,6.0,-2.9494077266531873,-3.625247471725071,2.3859593756365793,10,-7,613.7999877929688,336.05999755859375,613.25,335.8399963378906,-3.959869384765625,STOP
QQQ-VTI,LONG_SPREAD,2025-12-15 09:41:00-05:00,2025-12-15 09:49:00-05:00,8.0,-2.4014449067214283,-0.5470564896010555,2.2928287280268327,10,-8,616.260009765625,337.239990234375,615.8400268554688,336.79998779296875,-0.6798095703125,TP
QQQ-VTI,LONG_SPREAD,2025-12-15 09:57:00-05:00,2025-12-15 10:32:00-05:00,35.0,-2.4859316645885077,,2.202717303186983,10,-8,613.905029296875,336.2300109863281,610.8699951171875,335.3500061035156,-23.310302734375,TIME
QQQ-VTI,LONG_SPREAD,2025-12-15 10:33:00-05:00,2025-12-15 10:47:00-05:00,14.0,-2.7245707159355304,-0.44989677413447793,2.559461957225348,10,-7,611.6099853515625,335.6099853515625,612.8049926757812,335.8699951171875,10.1300048828125,TP
QQQ-VTI,SHORT_SPREAD,2025-12-15 11:37:00-05:00,2025-12-15 12:12:00-05:00,35.0,3.4090214232828484,,2.9962482566688,-11,6,612.2379760742188,335.260009765625,612.489990234375,335.5,-1.33221435546875,TIME
QQQ-VTI,LONG_SPREAD,2025-12-15 13:01:00-05:00,2025-12-15 13:26:00-05:00,25.0,-2.9551437845639366,-0.0965368721533452,2.388108466182148,10,-7,611.0250244140625,335.07000732421875,610.6400146484375,334.7900085449219,-1.890106201171875,TP
QQQ-VTI,LONG_SPREAD,2025-12-15 14:31:00-05:00,2025-12-15 15:06:00-05:00,35.0,-3.0611234657294695,,2.2886008327233713,10,-8,611.8599853515625,335.5,611.875,335.70001220703125,-1.449951171875,TIME
QQQ-VTI,SHORT_SPREAD,2025-12-16 09:58:00-05:00,2025-12-16 10:01:00-05:00,3.0,2.464475523943185,3.739514105906033,2.2222532908135175,-10,8,611.9600219726562,335.3800048828125,611.8800048828125,335.25,-0.2398681640625,STOP
QQQ-VTI,SHORT_SPREAD,2025-12-16 10:02:00-05:00,2025-12-16 10:28:00-05:00,26.0,2.937721817705491,-0.37520396926403526,2.2505405823721887,-10,8,611.0399780273438,334.79998779296875,607.8599853515625,333.6099853515625,22.2799072265625,TP
QQQ-VTI,SHORT_SPREAD,2025-12-16 13:36:00-05:00,2025-12-16 14:02:00-05:00,26.0,2.888605447946699,0.262971156661408,2.0463625914408152,-9,8,609.3759765625,333.3900146484375,609.489990234375,333.46990966796875,-0.386962890625,TP
QQQ-VTI,SHORT_SPREAD,2025-12-16 14:06:00-05:00,2025-12-16 14:31:00-05:00,25.0,2.883770695834393,0.5850480775330408,2.3706388738879154,-10,8,608.8800048828125,333.0899963378906,609.719970703125,333.5199890136719,-4.959716796875,TP
QQQ-VTI,SHORT_SPREAD,2025-12-16 15:39:00-05:00,2025-12-16 15:57:00-05:00,18.0,2.943244166380653,0.5177373642193329,2.1610686421028023,-10,8,612.9600219726562,334.9100036621094,612.75,334.7699890136719,0.9801025390625,TP
XLF-KBE,LONG_SPREAD,2025-12-10 13:16:00-05:00,2025-12-10 13:28:00-05:00,12.0,-2.8619324826019525,-0.1656233805122477,0.7458953221829789,71,-84,53.654998779296875,61.30500030517578,53.6150016784668,61.2400016784668,2.6200904846191406,TP
XLF-KBE,LONG_SPREAD,2025-12-10 14:02:00-05:00,2025-12-10 14:37:00-05:00,35.0,-3.455444701691842,,0.6037583081643546,63,-91,53.584999084472656,61.2599983215332,53.810001373291016,61.935001373291016,-47.2501335144043,TIME
XLF-KBE,SHORT_SPREAD,2025-12-11 09:33:00-05:00,2025-12-11 09:34:00-05:00,1.0,2.997088828616657,3.65537599714144,0.3125760160987979,-39,109,54.15999984741211,62.68000030517578,54.17789840698242,62.67499923706055,-1.2431602478027344,STOP
XLF-KBE,SHORT_SPREAD,2025-12-11 09:35:00-05:00,2025-12-11 09:36:00-05:00,1.0,3.7768228697117867,3.9358151355455218,0.33392328060941356,-41,107,54.220001220703125,62.720001220703125,54.28049850463867,62.834999084472656,9.824382781982422,STOP
XLF-KBE,SHORT_SPREAD,2025-12-11 09:37:00-05:00,2025-12-11 09:38:00-05:00,1.0,3.8316110407307704,3.935539335394033,0.36208983259057753,-44,105,54.33000183105469,62.875,54.38999938964844,62.904998779296875,0.509979248046875,STOP
XLF-KBE,SHORT_SPREAD,2025-12-11 09:47:00-05:00,2025-12-11 10:22:00-05:00,35.0,2.59560140744351,,0.6115760342944929,-62,88,54.46500015258789,62.95000076293945,54.42499923706055,62.540000915527344,-33.59992980957031,TIME
XLF-KBE,LONG_SPREAD,2025-12-12 14:22:00-05:00,2025-12-12 14:34:00-05:00,12.0,-2.293732049273001,-0.09624027105106173,0.7027735225183419,67,-84,54.79499816894531,62.209999084472656,54.84560012817383,62.244998931884766,0.4503440856933594,TP
XLF-KBE,SHORT_SPREAD,2025-12-12 15:00:00-05:00,2025-12-12 15:35:00-05:00,35.0,2.205023317412972,,0.8839220957769977,-76,76,54.869998931884766,62.20500183105469,54.78499984741211,62.25,9.879791259765625,TIME
XLF-KBE,SHORT_SPREAD,2025-12-15 09:38:00-05:00,2025-12-15 09:54:00-05:00,16.0,2.5168492900309194,0.4069781884491809,0.3915025084484145,-45,102,55.224998474121094,63.040000915527344,55.165000915527344,62.88999938964844,-12.600265502929688,TP
XLF-KBE,SHORT_SPREAD,2025-12-15 10:28:00-05:00,2025-12-15 11:03:00-05:00,35.0,2.692306625690267,,0.5391443112360523,-57,93,55.1349983215332,62.69499969482422,55.0806999206543,62.66999816894531,0.769866943359375,TIME
XLF-KBE,LONG_SPREAD,2025-12-15 11:47:00-05:00,2025-12-15 12:02:00-05:00,15.0,-2.6936739958865856,-0.5264276894785426,0.6934000034899299,67,-85,54.93000030517578,62.505001068115234,54.935001373291016,62.4900016784668,1.6100196838378906,TP
XLF-KBE,LONG_SPREAD,2025-12-15 15:24:00-05:00,2025-12-15 15:27:00-05:00,3.0,-3.1604699767131508,-0.43262289369059675,0.8002037223408404,72,-79,54.97999954223633,62.685001373291016,54.96500015258789,62.6349983215332,2.8702850341796875,TP
XLF-KBE,LONG_SPREAD,2025-12-15 15:46:00-05:00,2025-12-15 15:50:00-05:00,4.0,-2.8271671470730686,-0.5489581848544283,0.7357557021079434,69,-82,54.9900016784668,62.709999084472656,55.025001525878906,62.66999816894531,5.695064544677734,TP
XLF-KBE,SHORT_SPREAD,2025-12-15 15:52:00-05:00,2025-12-16 09:30:00-05:00,9.0,2.6549515950032987,,0.7072086321852425,-67,84,55.04999923706055,62.68000030517578,55.025001525878906,62.720001220703125,5.034923553466797,OVERNIGHT_FLAT
XLF-KBE,LONG_SPREAD,2025-12-16 13:27:00-05:00,2025-12-16 13:30:00-05:00,3.0,-2.769533576494069,-4.064435960120712,1.077080001518796,85,-69,54.564998626708984,62.29999923706055,54.6150016784668,62.43000030517578,-4.719814300537109,STOP
XLF-KBE,LONG_SPREAD,2025-12-16 13:31:00-05:00,2025-12-16 13:32:00-05:00,1.0,-4.075142492370908,-3.6873150196659727,1.0421744512571487,84,-70,54.61370086669922,62.43000030517578,54.595001220703125,62.43000030517578,-1.570770263671875,STOP
XLF-KBE,LONG_SPREAD,2025-12-16 13:33:00-05:00,2025-12-16 14:08:00-05:00,35.0,-3.7261041442593887,,0.9862116748247441,81,-72,54.625,62.439998626708984,54.59960174560547,62.25,11.622642517089844,TIME
XLF-KRE,LONG_SPREAD,2025-12-10 13:18:00-05:00,2025-12-10 13:24:00-05:00,6.0,-2.324870049772338,0.04313014289947498,0.6263899516464787,64,-84,53.654998779296875,65.83999633789062,53.625,65.73999786376953,6.479949951171875,TP
XLF-KRE,LONG_SPREAD,2025-12-10 14:02:00-05:00,2025-12-10 14:37:00-05:00,35.0,-2.5686722452794837,,0.540339312889082,58,-88,53.584999084472656,65.76000213623047,53.810001373291016,66.54000091552734,-55.589759826660156,TIME
XLF-KRE,SHORT_SPREAD,2025-12-11 09:33:00-05:00,2025-12-11 09:34:00-05:00,1.0,3.0275411687622626,3.6939839218161854,0.26245906855438517,-34,105,54.15999984741211,67.36000061035156,54.17789840698242,67.33000183105469,-3.7584228515625,STOP
XLF-KRE,SHORT_SPREAD,2025-12-11 09:35:00-05:00,2025-12-11 09:36:00-05:00,1.0,3.9099257238139296,4.087350990640508,0.27919707872649707,-36,104,54.220001220703125,67.36900329589844,54.28049850463867,67.4800033569336,9.366104125976562,STOP
XLF-KRE,SHORT_SPREAD,2025-12-11 09:37:00-05:00,2025-12-11 09:38:00-05:00,1.0,4.072682738520703,4.085350192608017,0.3014346840853832,-38,102,54.33000183105469,67.52999877929688,54.38999938964844,67.55500030517578,0.2702484130859375,STOP
XLF-KRE,SHORT_SPREAD,2025-12-11 09:47:00-05:00,2025-12-11 10:22:00-05:00,35.0,2.54719463994955,,0.5235352777610429,-56,87,54.46500015258789,67.66500091552734,54.42499923706055,67.16500091552734,-41.25994873046875,TIME
XLF-KRE,SHORT_SPREAD,2025-12-11 11:51:00-05:00,2025-12-11 12:06:00-05:00,15.0,2.3654609472352575,0.5040189357740607,0.36490853150654085,-43,97,54.724998474121094,67.73999786376953,54.69499969482422,67.72000122070312,-0.6497268676757812,TP
XLF-KRE,SHORT_SPREAD,2025-12-11 15:01:00-05:00,2025-12-11 15:36:00-05:00,35.0,2.7785899035666755,,0.5287303722576107,-56,86,54.974998474121094,67.7249984741211,54.8849983215332,67.6050033569336,-5.279571533203125,TIME
XLF-KRE,SHORT_SPREAD,2025-12-15 09:37:00-05:00,2025-12-15 09:55:00-05:00,18.0,2.314349003436689,0.17160038015498294,0.3371709495886019,-41,99,55.22999954223633,67.6500015258789,55.185001373291016,67.54000091552734,-9.045135498046875,TP
XLF-KRE,SHORT_SPREAD,2025-12-15 10:28:00-05:00,2025-12-15 11:03:00-05:00,35.0,2.4428223047916324,,0.49744922339339326,-54,89,55.1349983215332,67.25,55.0806999206543,67.26499938964844,4.267059326171875,TIME
XLF-KRE,LONG_SPREAD,2025-12-15 11:46:00-05:00,2025-12-15 12:01:00-05:00,15.0,-2.339060976361947,-0.5843765442162236,0.6251501618171464,63,-82,54.93000030517578,67.1500015258789,54.94499969482422,67.08499908447266,6.2751617431640625,TP
XLF-KRE,SHORT_SPREAD,2025-12-15 14:41:00-05:00,2025-12-15 14:58:00-05:00,17.0,2.3365141555588296,-0.5196131858844975,0.6148344497164162,-62,82,55.005001068115234,67.23999786376953,55.07500076293945,67.36000061035156,5.500244140625,TP
XLF-KRE,SHORT_SPREAD,2025-12-15 15:08:00-05:00,2025-12-15 15:13:00-05:00,5.0,2.344296305572183,0.26589283248659745,0.8348279237499545,-74,72,55.05500030517578,67.29499816894531,55.02000045776367,67.24500274658203,-1.0096817016601562,TP
XLF-KRE,SHORT_SPREAD,2025-12-15 15:16:00-05:00,2025-12-15 15:20:00-05:00,4.0,2.584899878061668,0.19711894352632928,0.8352889398985134,-74,72,55.02000045776367,67.2300033569336,54.98500061035156,67.22000122070312,1.8698348999023438,TP
XLF-KRE,LONG_SPREAD,2025-12-15 15:38:00-05:00,2025-12-16 09:30:00-05:00,23.0,-2.6921339982266037,,0.7761950493035862,71,-75,54.9901008605957,67.25499725341797,55.025001525878906,67.33499908447266,-3.5221900939941406,OVERNIGHT_FLAT
XLF-KRE,LONG_SPREAD,2025-12-16 13:27:00-05:00,2025-12-16 13:30:00-05:00,3.0,-2.658639511763452,-3.7067746756004665,1.0080077981181048,82,-66,54.564998626708984,66.92500305175781,54.6150016784668,67.04000091552734,-3.4896087646484375,STOP
XLF-KRE,LONG_SPREAD,2025-12-16 13:31:00-05:00,2025-12-16 14:06:00-05:00,35.0,-3.471581053322211,,0.9516251114282318,80,-68,54.61370086669922,67.06999969482422,54.57500076293945,66.8499984741211,11.86407470703125,TIME
KBE-KRE,SHORT_SPREAD,2025-12-10 11:29:00-05:00,2025-12-10 11:32:00-05:00,3.0,2.600249290894135,0.4443787041682979,0.8074422917643773,-65,75,61.25,65.74500274658203,61.22999954223633,65.73500061035156,0.5498695373535156,TP
KBE-KRE,SHORT_SPREAD,2025-12-10 12:08:00-05:00,2025-12-10 12:11:00-05:00,3.0,2.5521507720740395,-0.09224320974527886,0.8108097268898135,-65,75,61.150001525878906,65.62000274658203,61.13999938964844,65.6500015258789,2.9000473022460938,TP
KBE-KRE,LONG_SPREAD,2025-12-10 13:18:00-05:00,2025-12-10 13:19:00-05:00,1.0,-2.3346493949046585,0.18876824436211612,0.9195399740493386,70,-71,61.334999084472656,65.83999633789062,61.34000015258789,65.8550033569336,-0.715423583984375,TP
KBE-KRE,SHORT_SPREAD,2025-12-10 13:24:00-05:00,2025-12-10 13:25:00-05:00,1.0,2.867339018275009,3.6533889024567476,0.9314355351680935,-70,70,61.290000915527344,65.73999786376953,61.23500061035156,65.7300033569336,3.1504058837890625,STOP
KBE-KRE,SHORT_SPREAD,2025-12-10 13:47:00-05:00,2025-12-10 13:50:00-05:00,3.0,3.277179756995198,0.2713039198649102,0.927663437645418,-70,71,61.060001373291016,65.52999877929688,61.119998931884766,65.5999984741211,0.7701492309570312,TP
KBE-KRE,SHORT_SPREAD,2025-12-10 14:39:00-05:00,2025-12-10 14:43:00-05:00,4.0,2.350137349863818,0.20758660563213716,0.8531420610966606,-66,72,62.06999969482422,66.65499877929688,61.79999923706055,66.4000015258789,-0.5397720336914062,TP
KBE-KRE,SHORT_SPREAD,2025-12-10 14:58:00-05:00,2025-12-10 15:04:00-05:00,6.0,2.7162726915310067,0.45701768928717795,0.870963660440705,-67,71,62.24720001220703,66.86000061035156,62.32500076293945,66.94999694824219,1.1770896911621094,TP
KBE-KRE,SHORT_SPREAD,2025-12-11 09:32:00-05:00,2025-12-11 09:37:00-05:00,5.0,3.3174845517543963,3.8085382080170738,0.8486341056196919,-66,72,62.56999969482422,67.23999786376953,62.875,67.52999877929688,0.7500457763671875,STOP
KBE-KRE,SHORT_SPREAD,2025-12-11 09:38:00-05:00,2025-12-11 09:46:00-05:00,8.0,3.28492459533439,0.4671013152285253,0.8633384136672542,-66,71,62.904998779296875,67.55500030517578,63.040000915527344,67.76000213623047,5.644989013671875,TP
KBE-KRE,SHORT_SPREAD,2025-12-11 10:16:00-05:00,2025-12-11 10:27:00-05:00,11.0,3.2148066496322034,-0.10781458310829752,0.9375578901503429,-69,69,62.599998474121094,67.24500274658203,62.650001525878906,67.32499694824219,2.0693893432617188,TP
KBE-KRE,LONG_SPREAD,2025-12-11 12:27:00-05:00,2025-12-11 12:29:00-05:00,2.0,-2.4223134948629768,-0.470056280198803,0.7853254841560325,62,-74,62.915000915527344,67.65499877929688,62.939998626708984,67.66999816894531,0.43990325927734375,TP
KBE-KRE,SHORT_SPREAD,2025-12-11 14:03:00-05:00,2025-12-11 14:13:00-05:00,10.0,2.314407431502541,0.07921559269443504,0.6357313257296854,-55,81,62.915000915527344,67.5999984741211,62.86000061035156,67.54000091552734,-1.8347854614257812,TP
KBE-KRE,SHORT_SPREAD,2025-12-11 14:28:00-05:00,2025-12-11 14:33:00-05:00,5.0,3.0154706522337444,-0.17367970755421122,0.7516466639096401,-61,75,62.93000030517578,67.61499786376953,62.939998626708984,67.62999725341797,0.5150566101074219,TP
KBE-KRE,LONG_SPREAD,2025-12-11 15:31:00-05:00,2025-12-11 15:32:00-05:00,1.0,-3.6057290477249024,0.3461226491424178,0.862948986314853,66,-71,62.89500045776367,67.57499694824219,62.900001525878906,67.5999984741211,-1.445037841796875,TP
KBE-KRE,LONG_SPREAD,2025-12-11 15:47:00-05:00,2025-12-11 15:54:00-05:00,7.0,-3.37551410361628,0.07016575686660009,0.857792875437149,66,-71,62.935001373291016,67.63500213623047,62.86000061035156,67.51499938964844,3.5701446533203125,TP
KBE-KRE,SHORT_SPREAD,2025-12-12 09:31:00-05:00,2025-12-12 09:32:00-05:00,1.0,5.599230996814809,3.6242060432631296,0.8137341531606791,-64,73,62.935001373291016,67.56999969482422,62.869998931884766,67.5,-0.9498214721679688,STOP
KBE-KRE,SHORT_SPREAD,2025-12-12 09:33:00-05:00,2025-12-12 09:36:00-05:00,3.0,2.7453845097963927,-0.09771126496102307,0.8047769305965388,-63,74,62.7599983215332,67.3499984741211,62.68000030517578,67.27249908447266,-0.6950798034667969,TP
KBE-KRE,LONG_SPREAD,2025-12-12 09:56:00-05:00,2025-12-12 09:57:00-05:00,1.0,-2.383747787530491,-0.30487867281643544,0.7761874023264393,62,-75,62.82500076293945,67.48999786376953,62.709999084472656,67.34500122070312,3.7446441650390625,TP
KBE-KRE,LONG_SPREAD,2025-12-12 10:03:00-05:00,2025-12-12 10:05:00-05:00,2.0,-3.0962961922425674,-0.1585822922880356,0.7788894014498855,62,-75,62.73500061035156,67.38500213623047,62.724998474121094,67.36499786376953,0.88018798828125,TP
KBE-KRE,LONG_SPREAD,2025-12-12 10:22:00-05:00,2025-12-12 10:36:00-05:00,14.0,-2.3282827450282104,-0.40034391948322573,0.7841987056843809,63,-74,62.70000076293945,67.37999725341797,62.810001373291016,67.5,-1.950164794921875,TP
KBE-KRE,SHORT_SPREAD,2025-12-12 12:09:00-05:00,2025-12-12 12:13:00-05:00,4.0,2.671180751660779,0.17982428237122347,0.7730749657693685,-62,75,62.5099983215332,67.05500030517578,62.38999938964844,66.91000366210938,-3.434814453125,TP
KBE-KRE,SHORT_SPREAD,2025-12-12 12:18:00-05:00,2025-12-12 12:27:00-05:00,9.0,2.329704673569083,-0.483966956307017,0.7387938891471588,-61,77,62.470001220703125,67.00499725341797,62.310001373291016,66.83499908447266,-3.3298683166503906,TP
KBE-KRE,LONG_SPREAD,2025-12-12 13:15:00-05:00,2025-12-12 13:17:00-05:00,2.0,-2.3340069102615586,-0.06882576334570559,0.7921456354566051,63,-74,62.39500045776367,66.96499633789062,62.44499969482422,67.0,0.5596809387207031,TP
KBE-KRE,LONG_SPREAD,2025-12-12 14:41:00-05:00,2025-12-12 14:43:00-05:00,2.0,-2.7348871818907767,-0.5911787460831277,0.8345247856163801,65,-73,62.279998779296875,66.83000183105469,62.25,66.80500030517578,-0.12480926513671875,TP
KBE-KRE,SHORT_SPREAD,2025-12-12 15:53:00-05:00,2025-12-12 15:56:00-05:00,3.0,2.9809604753811088,0.42992575744637307,0.7647491313268733,-62,76,62.48870086669922,67.07499694824219,62.45000076293945,67.04499816894531,0.11949920654296875,TP
KBE-KRE,SHORT_SPREAD,2025-12-15 09:31:00-05:00,2025-12-15 09:33:00-05:00,2.0,3.4356829604426227,3.5463811890874606,0.8391046963174261,-65,72,63.150001525878906,67.81999969482422,63.060001373291016,67.65499877929688,-6.030055999755859,STOP
KBE-KRE,SHORT_SPREAD,2025-12-15 09:34:00-05:00,2025-12-15 09:36:00-05:00,2.0,4.329972934160531,0.20855475881899416,0.8847220335222205,-67,70,63.040000915527344,67.68000030517578,62.959999084472656,67.56500244140625,-2.689727783203125,TP
KBE-KRE,SHORT_SPREAD,2025-12-15 09:37:00-05:00,2025-12-15 09:38:00-05:00,1.0,2.3383014351458735,-0.1813277343026363,0.8925956633454044,-67,70,63.0,67.6500015258789,63.040000915527344,67.69999694824219,0.8196182250976562,TP
KBE-KRE,SHORT_SPREAD,2025-12-15 09:41:00-05:00,2025-12-15 09:50:00-05:00,9.0,3.2652898162992448,-0.4802944550539884,0.8997258763711845,-67,69,63.060001373291016,67.68499755859375,62.93000030517578,67.54000091552734,-1.2946968078613281,TP
KBE-KRE,SHORT_SPREAD,2025-12-15 10:29:00-05:00,2025-12-15 10:30:00-05:00,1.0,2.3700760346599563,0.36727725705637837,0.9256870364744106,-68,69,62.709999084472656,67.30500030517578,62.68000030517578,67.2699966430664,-0.375335693359375,TP
KBE-KRE,LONG_SPREAD,2025-12-15 10:50:00-05:00,2025-12-15 10:51:00-05:00,1.0,-2.5510018176702074,-0.26858947637596253,0.9313113496211237,69,-69,62.849998474121094,67.47000122070312,62.849998474121094,67.4749984741211,-0.34481048583984375,TP
KBE-KRE,LONG_SPREAD,2025-12-15 12:54:00-05:00,2025-12-15 12:56:00-05:00,2.0,-2.516418818530162,-0.057654748128656286,0.7951805082154935,63,-74,62.42499923706055,66.98999786376953,62.404998779296875,66.99500274658203,-1.6303901672363281,TP
KBE-KRE,SHORT_SPREAD,2025-12-15 13:06:00-05:00,2025-12-15 13:08:00-05:00,2.0,2.376971289337247,0.4939682023515779,0.7830241485326134,-63,75,62.55500030517578,67.15499877929688,62.56999969482422,67.15499877929688,-0.9449615478515625,TP
KBE-KRE,LONG_SPREAD,2025-12-15 13:41:00-05:00,2025-12-15 13:43:00-05:00,2.0,-2.4708602085456213,-0.5522702611050277,0.8439411135300985,65,-72,62.529998779296875,67.11499786376953,62.53499984741211,67.14739990234375,-2.0078773498535156,TP
KBE-KRE,SHORT_SPREAD,2025-12-15 14:45:00-05:00,2025-12-15 14:52:00-05:00,7.0,3.095259000916341,0.31784448099773416,1.0077018167182261,-72,66,62.630001068115234,67.19499969482422,62.685001373291016,67.26000213623047,0.33013916015625,TP
KBE-KRE,SHORT_SPREAD,2025-12-15 15:08:00-05:00,2025-12-15 15:25:00-05:00,17.0,2.546634824793538,0.4905028478277034,1.0801750112764033,-74,64,62.73500061035156,67.29499816894531,62.665000915527344,67.21499633789062,0.0598602294921875,TP
KBE-KRE,SHORT_SPREAD,2025-12-16 09:35:00-05:00,2025-12-16 09:36:00-05:00,1.0,3.4398508255365328,0.5440950676868767,0.8308652437618808,-65,72,62.790000915527344,67.375,62.7599983215332,67.375,1.9501686096191406,TP
KBE-KRE,LONG_SPREAD,2025-12-16 10:22:00-05:00,2025-12-16 10:23:00-05:00,1.0,-2.358658273406045,-3.540933058201105,0.8103663697234939,64,-74,62.529998779296875,67.1500015258789,62.54999923706055,67.13999938964844,2.0201873779296875,STOP
KBE-KRE,LONG_SPREAD,2025-12-16 11:07:00-05:00,2025-12-16 11:08:00-05:00,1.0,-2.5230221449644046,0.05391341504552891,0.8692120976000797,67,-71,62.400001525878906,66.94999694824219,62.38999938964844,66.94000244140625,0.03946685791015625,TP
KBE-KRE,SHORT_SPREAD,2025-12-16 12:00:00-05:00,2025-12-16 12:02:00-05:00,2.0,3.5004547618991015,0.4943049650702214,0.9717186196629309,-71,68,62.29499816894531,66.83000183105469,62.345001220703125,66.93499755859375,3.5894927978515625,TP
KBE-KRE,LONG_SPREAD,2025-12-16 12:34:00-05:00,2025-12-16 12:37:00-05:00,3.0,-3.3547790308508936,-0.11373314055455423,0.8708129136656544,67,-71,62.400001525878906,66.99500274658203,62.3849983215332,66.96499633789062,1.1252403259277344,TP
KBE-KRE,LONG_SPREAD,2025-12-16 12:52:00-05:00,2025-12-16 13:00:00-05:00,8.0,-2.9648168032479125,-0.21179200012266236,0.811373560778283,64,-74,62.310001373291016,66.91000366210938,62.189998626708984,66.76000213623047,3.4199371337890625,TP
KBE-KRE,LONG_SPREAD,2025-12-16 13:28:00-05:00,2025-12-16 13:40:00-05:00,12.0,-2.6535836335662912,-0.028343934836224407,0.9664287574478224,70,-68,62.31999969482422,66.91999816894531,62.4900016784668,67.1050033569336,-0.6802139282226562,TP
KBE-KRE,SHORT_SPREAD,2025-12-16 14:56:00-05:00,2025-12-16 14:58:00-05:00,2.0,3.0938822635402468,0.5272816921781508,0.8621354835962382,-66,72,62.34000015258789,66.9000015258789,62.36000061035156,66.94000244140625,1.5600357055664062,TP
KBE-KRE,LONG_SPREAD,2025-12-16 15:41:00-05:00,2025-12-16 15:51:00-05:00,10.0,-2.3819908916444614,-0.048249792417816996,0.8635593553428338,66,-71,62.4900016784668,67.125,62.6150016784668,67.26499938964844,-1.6899566650390625,TP
XLK-QQQ,SHORT_SPREAD,2025-12-10 11:28:00-05:00,2025-12-10 11:55:00-05:00,27.0,3.2149935177329216,0.5399416223786924,0.26089926354092574,-12,11,147.61000061035156,623.719970703125,147.65390014648438,623.8599853515625,1.01336669921875,TP
XLK-QQQ,SHORT_SPREAD,2025-12-10 13:48:00-05:00,2025-12-10 13:59:00-05:00,11.0,2.977553429252148,3.536162833997214,0.2481859448323714,-12,11,147.64500427246094,623.3800048828125,147.61000061035156,623.1300048828125,-2.3299560546875,STOP
XLK-QQQ,SHORT_SPREAD,2025-12-10 14:00:00-05:00,2025-12-10 14:01:00-05:00,1.0,2.39147740083339,5.45495779615762,0.22679777508957197,-11,11,148.14999389648438,624.9600219726562,147.9499969482422,624.47998046875,-3.0804901123046875,STOP
XLK-QQQ,SHORT_SPREAD,2025-12-10 14:02:00-05:00,2025-12-10 14:17:00-05:00,15.0,2.4036223121439235,0.5584103407577807,0.24218347426721,-11,11,147.75,623.8099975585938,148.26010131835938,625.510009765625,13.089019775390625,TP
XLK-QQQ,LONG_SPREAD,2025-12-10 14:39:00-05:00,2025-12-10 14:43:00-05:00,4.0,-2.327467991333268,-0.35860318612034997,0.296584595975276,13,-11,148.3074951171875,625.9500122070312,147.82000732421875,623.8400268554688,16.87249755859375,TP
XLK-QQQ,LONG_SPREAD,2025-12-10 15:15:00-05:00,2025-12-10 15:24:00-05:00,9.0,-2.976222140867792,-0.21898930853188656,0.2776350162891199,13,-11,149.02999877929688,628.5999755859375,149.02000427246094,628.3800048828125,2.2897491455078125,TP
XLK-QQQ,LONG_SPREAD,2025-12-10 15:44:00-05:00,2025-12-10 16:00:00-05:00,16.0,-2.3595506732276075,-0.21473681110602214,0.2608868681857811,12,-11,148.9423065185547,628.489990234375,148.75999450683594,627.5399780273438,8.26239013671875,TP
XLK-QQQ,LONG_SPREAD,2025-12-11 09:31:00-05:00,2025-12-11 09:32:00-05:00,1.0,-7.450054481130476,-5.582784418009911,0.27594286932338297,13,-11,146.6999969482422,622.9149780273438,146.69000244140625,622.9000244140625,0.0345611572265625,STOP
XLK-QQQ,LONG_SPREAD,2025-12-11 09:33:00-05:00,2025-12-11 09:34:00-05:00,1.0,-4.395318982877638,-3.7046655112747504,0.3078588599042147,14,-11,146.49000549316406,622.344970703125,146.4199981689453,622.1600952148438,1.05352783203125,STOP
XLK-QQQ,LONG_SPREAD,2025-12-11 09:35:00-05:00,2025-12-11 09:42:00-05:00,7.0,-3.149050518134069,-0.4016616432515495,0.33212782771559474,15,-10,146.6300048828125,622.969970703125,146.75999450683594,622.780029296875,3.8492584228515625,TP
XLK-QQQ,SHORT_SPREAD,2025-12-11 09:51:00-05:00,2025-12-11 10:01:00-05:00,10.0,2.6405120597504728,0.4822345585613185,0.39018492860825504,-17,10,145.9499969482422,619.9450073242188,145.26699829101562,618.2999877929688,-4.8392181396484375,TP
XLK-QQQ,SHORT_SPREAD,2025-12-11 11:05:00-05:00,2025-12-11 11:30:00-05:00,25.0,2.369118167096397,0.5602189336745408,0.2771746006433231,-13,11,146.3300018310547,620.8900146484375,146.0399932861328,620.0499877929688,-5.470184326171875,TP
